Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep03-20210522-0170-e91.fits	16	0	59357.966082	2459357.966082	2459357.970451	1.024861	43.000000	-55	NaN	83	16.352044	31.578729	NaN	NaN	1.988698	0.865758	8.815150	15	30	45	0.087776	0.685627	0.191823	0.578119	0.645456	0.041706	0.000110	0.000423	0.000167	0.000282	0.000400	0.000092	800.514569	1622.111459	1148.443904	2049.221542	1613.226481	452.059390	13318186.481527	4083.121385	1031.882371	1038.954431	1032.382371	1009.545569	16.351999	31.577613	1169010.666479	706.858347	1415.661368	825.769985	17985.320312	1653.811788	814.041500	3060	8.645173	9.538824	9.477881	9.599766	49.817261	0.994171	1880.542959	897.408099	1881.042959	1151.091901	16.347049	31.587887	5417160.147412	2501.351202	2165.693543	84395.789062	7663.713911	820.942998	8.737802	9.488686	9.256614	9.720759	60.524069	0.991016	1972.408985	1219.667645	1972.908985	828.832355	16.346522	31.563854	2143554.307573	1726.255874	1241.736141	33589.601562	3032.509012	814.474747	8.901318	9.503712	9.179458	9.827966	62.428625	0.985778	97.393942	1351.126377	97.893942	697.373623	16.357451	31.554609	7699490.652329	2923.188075	2633.936119	115629.843750	10892.551081	827.295300	8.746111	9.529941	9.448096	9.611787	50.967355	0.993102	188.116772	1964.956365	188.616772	83.543635	16.356934	31.508870	5224267.618929	2463.851800	2120.366013	78701.093750	7390.826805	824.464694	8.988405	9.644613	9.442055	9.847172	55.245057	0.985613	1396.528660	1495.878998	1397.028660	552.621002	16.349885	31.543473	533204.407613	1168.159825	456.448164	8731.105469	754.329930	811.218364	8.872092	9.486944	9.284878	9.689010	57.330756	0.989587	1.002885	0.001253
ogg2m001-ep03-20210522-0171-e91.fits	17	0	59357.967104	2459357.967104	2459357.971472	1.025564	42.899000	-55	NaN	83	16.352042	31.578774	NaN	NaN	1.993867	0.865823	8.711349	15	30	45	0.087359	0.684836	0.192160	0.578270	0.645745	0.041635	0.000109	0.000422	0.000167	0.000282	0.000400	0.000092	799.260736	1623.817373	1150.785109	2051.504059	1615.151214	451.636327	13337106.483094	4084.310201	1031.524186	1039.544349	1032.024186	1008.955651	16.351999	31.577614	1165117.285717	706.858347	1413.403439	824.334549	19820.048828	1648.303780	812.007990	2970	8.616818	9.248158	9.285915	9.210401	42.406493	0.991843	1880.182028	898.001705	1880.682028	1150.498295	16.347049	31.587890	5421140.994264	2501.230442	2167.389659	88027.343750	7669.345657	817.937762	8.608029	9.231293	9.116209	9.346377	52.237045	0.990052	1972.015683	1220.278306	1972.515683	828.221694	16.346522	31.563856	2149760.028632	1727.407110	1244.501088	33991.105469	3041.288311	809.733386	8.631820	9.262349	9.064918	9.459780	55.240692	0.985169	97.027469	1351.757512	97.527469	696.742488	16.357451	31.554605	7712445.021963	2924.877619	2636.843665	116405.398438	10910.877765	823.882294	8.704949	9.253066	9.305965	9.200168	41.450153	0.991443	187.738012	1965.591984	188.238012	82.908016	16.356934	31.508867	5233113.814617	2464.712582	2123.214631	76378.382812	7403.341612	820.961390	8.870689	9.344902	9.294582	9.395221	47.518320	0.984953	1396.168623	1496.514498	1396.668623	551.985502	16.349885	31.543471	533091.645580	1169.056312	456.001683	9052.387695	754.170405	808.339111	8.835789	9.228204	9.228378	9.228031	44.990843	0.986141	0.998127	0.001249
ogg2m001-ep03-20210522-0172-e91.fits	18	0	59357.968125	2459357.968125	2459357.972493	1.026306	43.000000	-55	NaN	83	16.352042	31.578818	NaN	NaN	1.994685	0.865889	8.503873	15	30	45	0.087484	0.685169	0.191829	0.576486	0.645601	0.041818	0.000109	0.000422	0.000167	0.000281	0.000399	0.000092	801.119704	1624.982408	1150.824374	2050.509052	1616.541275	454.001518	13340888.379718	4082.156471	1031.453444	1040.112851	1031.953444	1008.387149	16.351999	31.577616	1167110.510830	706.858347	1412.399726	826.331590	21036.628906	1651.123617	805.814110	2972	8.342682	9.129481	9.145699	9.113263	43.601203	0.994701	1880.100653	898.592181	1880.600653	1149.907819	16.347049	31.587892	5424242.761120	2501.330184	2168.543280	92932.656250	7673.733760	812.680029	8.574265	9.128856	8.973251	9.284461	58.008095	0.993963	1971.935151	1220.853692	1972.435151	827.646308	16.346522	31.563859	2147264.648726	1725.618799	1244.344725	35822.937500	3037.758071	808.059649	8.598272	9.156062	8.917868	9.394256	60.402895	0.989692	96.981182	1352.291761	97.481182	696.208239	16.357451	31.554606	7690832.696368	2920.558594	2633.343057	116271.562500	10880.302579	820.824105	8.441932	9.165141	9.169264	9.161018	44.634753	0.995019	187.733755	1966.120142	188.233755	82.379858	16.356934	31.508866	5233889.093544	2462.750092	2125.221358	80734.171875	7404.438407	815.191693	8.530464	9.252210	9.122680	9.381741	52.732701	0.988979	1396.073534	1497.078499	1396.573534	551.421501	16.349885	31.543472	535491.876328	1168.096963	458.431015	9311.196289	757.566036	803.156651	8.535625	9.194705	9.082679	9.306731	51.879102	0.989505	0.999551	0.001248
ogg2m001-ep03-20210522-0173-e91.fits	19	0	59357.969146	2459357.969146	2459357.973515	1.027082	43.000000	-55	NaN	83	16.352041	31.578775	NaN	NaN	1.995599	0.865954	8.626588	15	30	45	0.087584	0.685912	0.191620	0.577461	0.645502	0.041734	0.000110	0.000423	0.000167	0.000282	0.000400	0.000092	799.634202	1623.141565	1149.477880	2049.525516	1614.597036	451.904821	13322502.604086	4081.515740	1031.314795	1039.529193	1031.814795	1008.970807	16.351999	31.577616	1166840.850060	706.858347	1414.753930	824.765937	20111.859375	1650.742125	806.514912	2918	8.536399	9.293178	9.293855	9.292501	44.954316	0.991648	1880.004616	897.991276	1880.504616	1150.508724	16.347049	31.587893	5420252.231747	2501.601537	2166.712864	88045.671875	7668.088315	815.844309	8.632659	9.367100	9.237377	9.496823	52.975112	0.989845	1971.844913	1220.254674	1972.344913	828.245326	16.346522	31.563859	2142342.294452	1723.653728	1242.907586	35653.949219	3030.794364	808.926926	8.556262	9.361522	9.163306	9.559737	55.475453	0.985987	96.830975	1351.711292	97.330975	696.788708	16.357451	31.554608	7693229.389810	2921.460508	2633.350466	116405.898438	10883.693206	822.590445	8.562162	9.290541	9.284192	9.296891	45.413595	0.991036	187.556538	1965.562508	188.056538	82.937492	16.356934	31.508867	5226185.633604	2462.017331	2122.724957	78423.203125	7393.540241	819.747773	8.783140	9.419382	9.284230	9.554535	51.564616	0.984046	1395.934796	1496.503411	1396.434796	551.996589	16.349885	31.543472	533722.444283	1169.721752	456.281542	9642.267578	755.062802	806.140803	8.688905	9.328248	9.267309	9.389187	47.908788	0.983386	1.000700	0.001251
ogg2m001-ep03-20210522-0174-e91.fits	20	0	59357.970167	2459357.970167	2459357.974536	1.027888	43.299000	-55	NaN	83	16.352042	31.578744	NaN	NaN	1.995682	0.866020	8.732035	15	30	45	0.087360	0.684783	0.191859	0.577506	0.645870	0.041835	0.000109	0.000422	0.000167	0.000282	0.000400	0.000092	798.449428	1622.563572	1150.123226	2049.267556	1614.312740	453.227609	13327836.967627	4083.836573	1031.424067	1039.110640	1031.924067	1009.389360	16.351999	31.577616	1164316.045673	706.858347	1413.905926	823.474903	18992.029297	1647.170258	811.441075	3046	8.642233	9.418250	9.343186	9.493313	50.645425	0.993373	1880.143127	897.601624	1880.643127	1150.898376	16.347049	31.587892	5417122.224586	2502.459089	2164.719595	84869.562500	7663.660261	821.068811	8.757490	9.397164	9.209521	9.584808	58.151214	0.991884	1971.997789	1219.836016	1972.497789	828.663984	16.346522	31.563861	2145443.010032	1724.918703	1243.793696	33149.707031	3035.180979	813.692804	8.735453	9.428159	9.150976	9.705341	61.307222	0.988119	96.985373	1351.251651	97.485373	697.248349	16.357451	31.554609	7696900.639565	2923.142153	2633.091460	116063.921875	10888.886962	825.133364	8.555195	9.365903	9.293682	9.438123	50.469363	0.993396	187.690641	1965.118050	188.190641	83.381950	16.356934	31.508866	5230091.696400	2464.251517	2122.385503	75363.835938	7399.066189	822.062636	8.869237	9.480258	9.284318	9.676198	55.734364	0.987255	1396.111442	1496.116227	1396.611442	552.383773	16.349885	31.543470	535180.036610	1169.418483	457.646295	8835.802734	757.124874	811.504874	8.832600	9.482926	9.312191	9.653661	55.044357	0.989016	0.998135	0.001250
ogg2m001-ep03-20210522-0175-e91.fits	21	0	59357.971188	2459357.971188	2459357.975557	1.028736	43.399000	-55	NaN	83	16.352041	31.578754	NaN	NaN	1.998924	0.866085	8.144790	15	30	45	0.087521	0.684724	0.191987	0.570662	0.646252	0.041607	0.000109	0.000422	0.000167	0.000279	0.000400	0.000092	800.239028	1624.093508	1150.852635	2042.869977	1615.604022	451.024601	13354129.974675	4088.781268	1031.260955	1039.255726	1031.760955	1009.244274	16.351999	31.577616	1168765.895183	706.858347	1416.002157	825.398386	21899.050781	1653.465507	815.727840	3005	8.009414	8.967095	8.948895	8.985295	46.383129	0.992926	1879.932621	897.770438	1880.432621	1150.729562	16.347049	31.587890	5427530.235569	2503.850592	2167.673364	100924.562500	7678.384585	824.404259	8.115920	8.975156	8.821525	9.128786	55.123389	0.990219	1971.776784	1220.000064	1972.276784	828.499936	16.346522	31.563859	2150881.423883	1728.246390	1244.545590	38774.484375	3042.874761	816.165292	8.102701	9.025715	8.798543	9.252887	57.167668	0.985096	96.808562	1351.436612	97.308562	697.063388	16.357451	31.554605	7620694.629504	2910.573502	2618.279396	116410.617188	10781.077512	829.491056	8.190563	9.037325	9.043908	9.030743	44.493879	0.993200	187.535577	1965.238311	188.035577	83.261689	16.356934	31.508867	5242292.963393	2467.756589	2124.315253	87043.632812	7416.327451	826.552310	8.390635	9.112165	8.990315	9.234015	51.753525	0.986893	1395.943723	1496.242228	1396.443723	552.257772	16.349885	31.543471	533425.351831	1171.412098	455.369509	10111.892578	754.642502	816.409468	8.059504	8.944104	8.788992	9.099216	54.331940	0.988260	0.999977	0.001250
ogg2m001-ep03-20210522-0176-e91.fits	22	0	59357.972209	2459357.972209	2459357.976578	1.029620	43.500000	-55	NaN	83	16.352040	31.578789	NaN	NaN	1.998924	0.866140	8.496015	15	30	45	0.087607	0.685199	0.191622	0.578634	0.646073	0.041776	0.000109	0.000422	0.000167	0.000282	0.000400	0.000092	800.978758	1624.211031	1150.180655	2052.763473	1615.917075	452.797542	13357904.269593	4089.333187	1031.091912	1039.763760	1031.591912	1008.736240	16.351999	31.577613	1170250.451824	706.858347	1416.421075	826.202372	20086.871094	1655.565725	815.682954	3051	8.293985	9.289884	9.097325	9.482444	58.465279	0.991629	1879.811250	898.156631	1880.311250	1150.343369	16.347049	31.587898	5431301.775935	2505.725158	2167.556868	89825.609375	7683.720223	824.745773	8.236315	9.232871	8.849957	9.615785	66.715449	0.985493	1971.629700	1220.437021	1972.129700	828.062979	16.346522	31.563861	2148054.916618	1727.241629	1243.633132	34850.726562	3038.876071	819.764167	8.340224	9.246740	8.790999	9.702481	67.260792	0.980332	96.741833	1351.839949	97.241833	696.660051	16.357451	31.554607	7729331.241427	2928.939325	2638.952325	115809.773438	10934.766879	829.684506	8.713526	9.286209	9.129814	9.442604	57.504012	0.993655	187.406143	1965.658532	187.906143	82.841468	16.356934	31.508864	5242889.818978	2467.373622	2124.886872	77296.335938	7417.171829	826.367947	8.845222	9.410831	9.094417	9.727244	61.486960	0.984769	1395.749130	1496.695279	1396.249130	551.804721	16.349885	31.543469	535657.758062	1171.619014	457.194491	9004.894531	757.800711	817.168318	8.546821	9.314689	9.014904	9.614474	60.891318	0.985095	1.000964	0.001250
ogg2m001-ep03-20210522-0177-e91.fits	23	0	59357.973229	2459357.973229	2459357.977598	1.030535	43.600000	-55	NaN	83	16.352039	31.578756	NaN	NaN	1.998924	0.866206	8.328273	15	30	45	0.087460	0.685226	0.191799	0.574422	0.646091	0.041623	0.000109	0.000422	0.000167	0.000281	0.000400	0.000092	799.370511	1624.048804	1149.779025	2047.228745	1615.260765	452.291823	13357036.361645	4089.993739	1031.040881	1039.362412	1031.540881	1009.137588	16.351999	31.577610	1168199.967058	706.858347	1416.945292	824.449592	20812.833984	1652.664882	817.454581	3138	8.161736	9.024350	8.782901	9.265800	60.564368	0.989301	1879.720469	897.790121	1880.220469	1150.709879	16.347049	31.587889	5431075.721201	2505.115798	2167.993881	95083.867188	7683.400421	825.598777	8.199941	8.997998	8.537419	9.458576	69.009875	0.981134	1971.543483	1220.053712	1972.043483	828.446288	16.346522	31.563857	2149575.397722	1729.119386	1243.161933	38044.117188	3041.027112	817.941450	8.241826	9.042419	8.486583	9.598255	69.584358	0.973798	96.586840	1351.494166	97.086840	697.005834	16.357451	31.554605	7672581.025077	2919.985556	2627.609239	116409.875000	10854.481746	830.076678	8.378391	9.106657	8.903383	9.309931	59.780334	0.991820	187.237055	1965.347785	187.737055	83.152215	16.356934	31.508865	5242639.868908	2469.127422	2123.276354	84710.500000	7416.818222	827.413468	8.682656	9.226092	8.872453	9.579731	62.253207	0.981741	1395.642922	1496.290516	1396.142922	552.209484	16.349885	31.543470	533745.373815	1168.759835	456.676691	9713.825195	755.095241	816.690295	8.305085	9.043086	8.653235	9.432936	64.254285	0.980895	0.999275	0.001250
ogg2m001-ep03-20210522-0178-e91.fits	24	0	59357.974251	2459357.974251	2459357.978620	1.031487	44.000000	-55	NaN	83	16.352042	31.578720	NaN	NaN	1.998924	0.866272	8.065062	15	30	45	0.087626	0.684423	0.192241	0.573431	0.646083	0.041596	0.000109	0.000422	0.000167	0.000280	0.000400	0.000092	800.330428	1623.090079	1151.210401	2045.552206	1615.158752	451.434041	13335117.729771	4084.463171	1031.446686	1038.858414	1031.946686	1009.641586	16.351999	31.577611	1168496.574024	706.858347	1415.470568	825.518100	22469.769531	1653.084495	810.990765	3025	8.021902	9.180070	8.931790	9.428350	61.536943	0.990190	1880.144574	897.300918	1880.644574	1151.199082	16.347048	31.587887	5418391.983697	2502.730556	2164.992141	101725.375000	7665.456603	819.334850	7.732050	9.144761	8.733115	9.556406	66.722364	0.982929	1971.980756	1219.528515	1972.480756	828.971485	16.346522	31.563857	2150199.010224	1726.918304	1245.107545	40402.996094	3041.909343	810.851144	7.960119	9.167808	8.682330	9.653286	67.064649	0.976993	96.993743	1351.006232	97.493743	697.493768	16.357450	31.554607	7646766.214320	2913.545017	2624.557427	116410.773438	10817.961259	825.324675	8.192774	9.243852	9.044069	9.443634	59.456075	0.992014	187.690578	1964.844966	188.190578	83.655034	16.356933	31.508868	5233995.314679	2464.117551	2124.085075	83801.960938	7404.588680	823.355894	8.456570	9.329470	8.991494	9.667445	62.746613	0.984468	1396.043577	1495.773980	1396.543577	552.726020	16.349885	31.543471	532531.421172	1168.356549	455.795298	10104.904297	753.377849	810.447214	8.026956	9.102471	8.736601	9.468340	62.188698	0.979796	1.001172	0.001251
ogg2m001-ep03-20210522-0179-e91.fits	25	0	59357.975273	2459357.975273	2459357.979641	1.032479	44.200000	-55	NaN	83	16.352041	31.578760	NaN	NaN	1.998924	0.866338	7.871934	15	30	45	0.087702	0.684775	0.191647	0.576559	0.646889	0.041592	0.000109	0.000422	0.000167	0.000282	0.000401	0.000092	802.467215	1622.320138	1148.134947	2047.540935	1614.228828	452.373153	13299968.155438	4076.020332	1031.275785	1039.343824	1031.775785	1009.156176	16.351999	31.577615	1166440.324638	706.858347	1408.924696	827.894016	20912.271484	1650.175498	799.283380	3060	7.686441	9.306528	9.083062	9.529994	67.781705	0.995482	1880.005268	897.810183	1880.505268	1150.689817	16.347049	31.587891	5405757.995555	2497.425270	2164.532433	94977.265625	7647.583166	806.041054	7.623064	9.324467	8.962807	9.686128	71.668049	0.990676	1971.850133	1220.062067	1972.350133	828.437933	16.346522	31.563859	2138974.125927	1723.260628	1241.236579	37170.097656	3026.029380	800.713586	7.749910	9.360358	8.909762	9.810953	71.039995	0.985174	96.774671	1351.539255	97.274671	696.960745	16.357451	31.554606	7668215.715524	2915.965462	2629.734754	116488.375000	10848.306096	814.358875	7.902924	9.354200	9.176944	9.531455	67.506803	0.997131	187.477531	1965.344658	187.977531	83.155342	16.356934	31.508870	5224153.284049	2460.756914	2122.986327	78634.656250	7390.665054	809.608059	8.248813	9.468996	9.178345	9.759647	66.841970	0.992115	1395.904258	1496.295021	1396.404258	552.204979	16.349885	31.543474	531082.749907	1162.693847	456.769210	9403.184570	751.328399	799.014915	8.020451	9.241867	8.927700	9.556034	67.222382	0.990594	1.002051	0.001249
ogg2m001-ep03-20210522-0180-e91.fits	26	0	59357.976295	2459357.976295	2459357.980663	1.033506	44.299000	-55	NaN	83	16.352040	31.578779	NaN	NaN	1.998924	0.866404	8.347187	15	30	45	0.087508	0.684555	0.191622	0.578063	0.646480	0.041859	0.000109	0.000422	0.000167	0.000282	0.000400	0.000092	800.767230	1622.891655	1149.823605	2049.191849	1614.642982	455.574276	13290354.629584	4071.015575	1031.047444	1039.570517	1031.547444	1008.929483	16.351999	31.577617	1163015.747435	706.858347	1408.007852	826.000896	20207.177734	1645.330712	792.009469	3071	8.229830	9.459549	9.202451	9.716647	64.634621	0.992636	1879.684232	898.067176	1880.184232	1150.432824	16.347049	31.587894	5400819.256013	2495.221746	2164.464647	95288.710938	7640.596279	799.900299	8.006483	9.432361	8.974778	9.889945	71.342849	0.985187	1971.524236	1220.327905	1972.024236	828.172095	16.346522	31.563859	2137195.275002	1718.943952	1243.318767	36669.019531	3023.512821	792.770768	8.075803	9.429176	8.908818	9.949534	71.046431	0.980550	96.610920	1351.676059	97.110920	696.823941	16.357451	31.554610	7682666.730939	2918.537175	2632.368982	116410.460938	10868.750101	805.749398	8.528363	9.557367	9.366767	9.747968	62.270096	0.995055	187.324920	1965.502980	187.824920	82.997020	16.356934	31.508867	5218373.228642	2458.696492	2122.414558	75622.523438	7382.487949	801.801254	8.889025	9.683246	9.359543	10.006949	64.607329	0.988842	1395.669481	1496.525021	1396.169481	551.974979	16.349885	31.543473	533966.869927	1160.637540	460.063415	9193.570312	755.408594	790.838433	8.353617	9.490404	9.098580	9.882229	65.794945	0.984578	0.999832	0.001249
ogg2m001-ep03-20210522-0181-e91.fits	27	0	59357.977316	2459357.977316	2459357.981685	1.034571	44.299000	-55	NaN	83	16.352040	31.578747	NaN	NaN	1.998924	0.866471	8.766078	15	30	45	0.087754	0.684998	0.191603	0.578489	0.646856	0.041553	0.000109	0.000422	0.000167	0.000282	0.000400	0.000092	803.738001	1623.858763	1150.501221	2050.925982	1615.759087	453.002522	13295517.900760	4070.287105	1031.117648	1039.186541	1031.617648	1009.313459	16.351999	31.577614	1166740.350778	706.858347	1407.012707	829.232277	18280.166016	1650.599948	789.787170	3037	8.580487	9.500554	9.329669	9.671439	68.544004	0.997589	1879.785477	897.677783	1880.285477	1150.822217	16.347049	31.587890	5404991.499010	2495.379508	2165.999793	82219.515625	7646.498795	799.409396	8.555891	9.457300	9.122260	9.792339	74.811942	0.993272	1971.628029	1219.932238	1972.128029	828.567762	16.346522	31.563857	2137847.032169	1718.446799	1244.057735	31935.707031	3024.434869	793.481390	8.689950	9.481366	9.045493	9.917239	74.351321	0.988471	96.673299	1351.315086	97.173299	697.184914	16.357451	31.554607	7691316.353003	2918.823698	2635.073971	106779.304688	10880.986813	802.856655	8.840711	9.582764	9.454428	9.711100	68.117329	0.998625	187.342852	1965.122749	187.842852	83.377251	16.356934	31.508868	5222246.066391	2458.143824	2124.467257	76296.070312	7387.966893	800.784798	9.240310	9.701969	9.450308	9.953631	67.104690	0.994472	1395.752257	1496.138206	1396.252257	552.361794	16.349885	31.543472	530433.303190	1159.649847	457.408160	8491.627930	750.409619	790.308941	8.689120	9.491623	9.191264	9.791982	70.309157	0.993309	1.002644	0.001247
ogg2m001-ep03-20210522-0182-e91.fits	28	0	59357.978337	2459357.978337	2459357.982706	1.035672	44.299000	-55	NaN	83	16.352040	31.578748	NaN	NaN	1.998924	0.866537	8.539125	15	30	45	0.087857	0.684711	0.192083	0.578025	0.645931	0.041667	0.000109	0.000422	0.000167	0.000282	0.000400	0.000092	805.018282	1623.782703	1151.879915	2049.671527	1615.075953	455.203796	13278840.513763	4065.295015	1031.118095	1039.241347	1031.618095	1009.258653	16.351999	31.577611	1166635.642421	706.858347	1404.502104	830.640011	19210.957031	1650.451816	785.764209	3151	8.442876	9.417097	9.242603	9.591591	61.928143	0.995578	1879.809031	897.756598	1880.309031	1150.743402	16.347049	31.587886	5396869.439109	2491.932495	2165.736612	91085.234375	7635.008431	791.509623	8.322883	9.347845	8.998999	9.696691	69.376194	0.990173	1971.654583	1219.991407	1972.154583	828.508593	16.346522	31.563855	2139653.248279	1717.405164	1245.863989	36695.734375	3026.990142	785.804585	8.359288	9.385505	8.956320	9.814691	69.750474	0.985595	96.720131	1351.371398	97.220131	697.128602	16.357451	31.554604	7675502.777120	2915.711908	2632.462678	111732.132812	10858.615180	798.588096	8.669450	9.517526	9.409700	9.625353	59.333664	0.997770	187.407304	1965.174356	187.907304	83.325644	16.356933	31.508868	5211162.616267	2456.063399	2121.754112	76581.328125	7372.287019	796.201580	8.959586	9.617875	9.359584	9.876166	65.383384	0.993244	1395.747639	1496.185973	1396.247639	552.314027	16.349885	31.543471	531155.210109	1155.494738	459.677740	9195.948242	751.430909	784.786901	8.480665	9.404413	9.118452	9.690374	65.315033	0.991294	1.003813	0.001247
