 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_T5	rel_flux_T6	rel_flux_C7	rel_flux_C8	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_T5	rel_flux_err_T6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_T5	rel_flux_SNR_T6	rel_flux_SNR_C7	rel_flux_SNR_C8	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_T5	Y(IJ)_T5	X(FITS)_T5	Y(FITS)_T5	RA_T5	DEC_T5	Source-Sky_T5	Source_Error_T5	Source_SNR_T5	Peak_T5	Mean_T5	Sky/Pixel_T5	FWHM_T5	Width_T5	X-Width_T5	Y-Width_T5	Angle_T5	Roundness_T5	Variance_T5	X(IJ)_T6	Y(IJ)_T6	X(FITS)_T6	Y(FITS)_T6	RA_T6	DEC_T6	Source-Sky_T6	Source_Error_T6	Source_SNR_T6	Peak_T6	Mean_T6	Sky/Pixel_T6	FWHM_T6	Width_T6	X-Width_T6	Y-Width_T6	Angle_T6	Roundness_T6	Variance_T6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	Variance_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	Variance_C8	BJD_TDB
34	ogg2m001-ep02-20210522-0189-e91.fits.fz	34.000000	0.000000	59358.021677	2459358.021677	NaN	NaN	NaN	NaN	NaN	1.119868	10.064603	15.000000	60.000000	90.000000	0.194946	0.274332	0.441129	0.205174	0.153425	0.143815	0.165217	0.199889	0.000299	0.000405	0.000556	0.000350	0.000279	0.000274	0.000320	0.000346	651.233714	676.875007	793.705878	585.903866	550.019675	524.463423	515.712831	577.300535	6390263.941068	3941.839594	1049.115576	1046.765205	1049.615576	1001.734795	16.352005	31.577372	1245756.616464	706.858347	1751.783539	711.136159	22760.503906	1762.385097	2436.529065	12153.000000	8.590148	9.345115	9.444712	9.245517	342.125723	0.999310	11524580.386289	1794.105390	1672.278106	1794.605390	376.221894	16.347698	31.530779	1375666.815550	1789.465305	768.758585	23398.357422	1946.170433	2441.370159	9.641109	9.850303	9.651366	10.049241	85.039011	0.998320	11829568.630255	1416.218603	1503.345973	1416.718603	545.154027	16.349886	31.543419	1956056.838250	1945.978295	1005.179166	32186.980469	2767.254354	2444.342757	9.137508	9.561534	9.529280	9.593788	279.090918	0.999950	26069171.357513	1283.006578	1822.004252	1283.506578	226.495748	16.350665	31.519835	1087905.878828	1707.739714	637.044317	19761.449219	1539.071984	2442.786128	9.132101	9.658570	9.599042	9.718098	72.338383	0.999772	7942382.208626	645.375913	1903.068132	645.875913	145.431868	16.354364	31.513998	980426.904485	1676.800513	584.700981	18682.533203	1387.020339	2447.704399	8.676119	9.272919	9.243723	9.302115	88.553052	0.999960	7139549.451795	303.794591	1349.529098	304.294591	698.970902	16.356334	31.555116	919014.321407	1658.060924	554.270539	19556.792969	1300.139307	2445.991086	8.073989	8.950029	9.093758	8.806300	340.392673	0.998282	7095880.249951	502.970684	1549.379967	503.470684	499.120033	16.355182	31.540253	906082.273417	1654.527467	547.638097	18689.511719	1281.844201	2445.242045	8.259735	9.057329	9.129430	8.985228	329.181131	0.998877	6584692.437967	1701.809098	178.901437	1702.309098	1869.598563	16.348197	31.641517	1064552.135023	1701.542158	625.639588	18843.173828	1506.033195	2447.460889	8.914380	9.530964	9.573187	9.488740	332.170215	0.999753	7884951.067583	2459358.026027
35	ogg2m001-ep02-20210522-0190-e91.fits.fz	35.000000	0.000000	59358.023810	2459358.023810	NaN	NaN	NaN	NaN	NaN	1.126156	10.348324	15.000000	60.000000	90.000000	0.195373	0.275160	0.440594	0.205315	0.153881	0.143515	0.165073	0.199540	0.000299	0.000406	0.000555	0.000350	0.000279	0.000274	0.000320	0.000346	652.866378	678.357167	794.023426	586.718990	551.971239	524.160751	516.097774	577.327200	6376185.311635	3929.573664	1049.110554	1046.710984	1049.610554	1001.789016	16.352004	31.577369	1245734.611805	706.858347	1746.835349	713.137968	22597.865234	1762.353967	2414.901888	12161.000000	8.821201	9.550035	9.550048	9.550022	44.994989	0.999763	10778046.252484	1794.100116	1672.209707	1794.600116	376.290293	16.347698	31.530778	1375881.725916	1784.912280	770.839968	20853.710938	1946.474469	2419.153022	9.953020	10.059438	9.762910	10.355966	71.541215	0.994572	11082624.101150	1416.233523	1503.279818	1416.733523	545.220182	16.349885	31.543417	1950104.300828	1940.406452	1004.997844	31036.359375	2758.833236	2423.949593	9.352209	9.735934	9.630826	9.841041	61.823895	0.998482	24558681.491126	1283.031735	1821.939192	1283.531735	226.560808	16.350665	31.519834	1086129.135968	1702.395592	638.000440	17854.703125	1536.558407	2421.936390	9.521838	9.858097	9.737676	9.978517	61.681428	0.998027	7383705.661200	645.335372	1903.019310	645.835372	145.480690	16.354364	31.513996	981173.756129	1671.570901	586.977050	17511.007812	1388.076918	2422.790258	8.918511	9.492699	9.443136	9.542262	54.533532	0.998978	6668339.380769	303.727850	1349.486603	304.227850	699.013397	16.356334	31.555112	915077.961589	1652.199323	553.854459	18417.357422	1294.570497	2425.029821	8.341499	9.144584	9.158156	9.131012	357.670643	0.999991	6525261.974966	502.896723	1549.361280	503.396723	499.138720	16.355183	31.540248	903408.611793	1648.450273	548.035101	17398.068359	1278.061744	2423.191786	8.645415	9.326036	9.275182	9.376890	57.137405	0.999296	6039767.655964	1701.801226	178.845323	1702.301226	1869.654677	16.348197	31.641513	1060661.537131	1695.559222	625.552634	18255.265625	1500.529125	2425.577119	9.168299	9.767084	9.698204	9.835964	68.576955	0.999630	7366845.869909	2459358.028160
36	ogg2m001-ep02-20210522-0191-e91.fits.fz	36.000000	0.000000	59358.025944	2459358.025944	NaN	NaN	NaN	NaN	NaN	1.132676	10.468257	15.000000	60.000000	90.000000	0.194775	0.275182	0.440188	0.205141	0.153716	0.143618	0.165776	0.199230	0.000298	0.000404	0.000552	0.000349	0.000278	0.000273	0.000319	0.000344	653.792749	680.841799	796.720883	588.621995	553.632677	526.477228	519.543026	578.972939	6383263.999410	3919.411397	1049.049906	1046.666130	1049.549906	1001.833870	16.352005	31.577369	1243299.399615	706.858347	1741.715451	713.836120	21262.216797	1758.908846	2394.217546	12183.000000	8.881371	9.568887	9.659315	9.478459	339.548358	0.999375	10614572.741623	1794.083461	1672.198804	1794.583461	376.301196	16.347698	31.530779	1377498.239786	1780.517769	773.650375	21194.066406	1948.761369	2397.050401	10.063001	10.077380	9.861341	10.293418	81.216308	0.997979	10972007.879558	1416.186246	1503.267427	1416.686246	545.232573	16.349885	31.543418	1951018.914953	1935.440157	1008.049207	29817.298828	2760.127150	2400.375270	9.552480	9.797616	9.747442	9.847790	71.532025	0.999836	23913928.038776	1282.959416	1821.967770	1283.459416	226.532230	16.350665	31.519833	1086571.316612	1697.760052	640.002876	17454.259766	1537.183965	2400.201169	9.572818	9.857925	9.778376	9.937474	68.408999	0.999510	7317112.174755	645.267963	1902.981890	645.767963	145.518110	16.354364	31.513999	981208.582568	1666.764855	588.690468	17213.716797	1388.126188	2400.704666	8.968400	9.553022	9.556744	9.549300	329.477938	0.999997	6590853.304336	303.679925	1349.447954	304.179925	699.052046	16.356334	31.555114	916751.986533	1647.802368	556.348264	18180.185547	1296.938758	2402.188735	8.422110	9.169443	9.272387	9.066500	347.536969	0.999387	6505928.212294	502.858422	1549.303912	503.358422	499.196088	16.355182	31.540252	907715.339598	1644.586549	551.941362	17273.503906	1284.154517	2400.731120	8.713632	9.396725	9.457671	9.335779	332.961572	0.999511	6007440.714188	1701.746087	178.778822	1702.246087	1869.721178	16.348197	31.641511	1060460.188462	1690.727497	627.221235	17608.607422	1500.244275	2404.209389	9.223921	9.690771	9.720417	9.661125	349.983791	0.999958	7350739.224859	2459358.030294
37	ogg2m001-ep02-20210522-0192-e91.fits.fz	37.000000	0.000000	59358.028075	2459358.028075	NaN	NaN	NaN	NaN	NaN	1.139434	10.564527	15.000000	60.000000	90.000000	0.194959	0.274738	0.441265	0.204871	0.154070	0.143953	0.165179	0.199776	0.000298	0.000403	0.000553	0.000348	0.000277	0.000272	0.000318	0.000344	655.161345	681.279758	798.017053	589.320332	555.721866	528.443533	519.345601	580.710722	6366511.293636	3903.517185	1049.225878	1046.638281	1049.725878	1001.861719	16.352005	31.577366	1241205.914931	706.858347	1734.931822	715.420571	19230.421875	1755.947171	2363.251566	11975.000000	9.090083	9.716672	9.938176	9.495168	350.620225	0.997684	9945734.889092	1794.274877	1672.193726	1794.774877	376.306274	16.347699	31.530775	1372142.760245	1773.022718	773.900270	19353.000000	1941.184915	2368.256261	10.098196	10.216248	10.090605	10.341891	79.063202	0.999298	10289844.786812	1416.364050	1503.210485	1416.864050	545.289515	16.349886	31.543417	1949204.110367	1929.849163	1010.029254	27467.250000	2757.559727	2371.005928	9.644577	9.950384	9.979940	9.920828	0.191333	0.999965	22505454.655973	1283.143184	1821.964274	1283.643184	226.535726	16.350665	31.519827	1082534.840617	1689.538479	640.728136	16197.486328	1531.473520	2369.435735	9.679034	10.030909	10.018281	10.043537	275.279139	0.999993	6836854.719403	645.461695	1902.967684	645.961695	145.532316	16.354364	31.513994	980886.842079	1659.447515	591.092417	16389.789062	1387.671018	2371.734567	9.041742	9.696343	9.771010	9.621677	351.798127	0.999742	6268570.580192	303.931716	1349.438802	304.431716	699.061198	16.356334	31.555108	916476.474915	1640.737551	558.575913	17000.857422	1296.548989	2372.711027	8.509564	9.361023	9.536060	9.185986	345.134111	0.998147	6133751.497531	503.081457	1549.291682	503.581457	499.208318	16.355182	31.540246	902535.305635	1636.266487	551.582100	15598.653320	1276.826269	2371.247741	8.769147	9.450105	9.561965	9.338246	344.689466	0.999243	5701916.941284	1701.957543	178.752849	1702.457543	1869.747151	16.348197	31.641509	1060094.276772	1684.520932	629.314992	16643.537109	1499.726616	2374.425766	9.215613	9.893810	10.024074	9.763545	345.968956	0.999110	6897865.894807	2459358.032425
38	ogg2m001-ep02-20210522-0193-e91.fits.fz	38.000000	0.000000	59358.030207	2459358.030207	NaN	NaN	NaN	NaN	NaN	1.146437	10.824110	15.000000	60.000000	90.000000	0.194911	0.274891	0.440536	0.205110	0.153669	0.143740	0.165755	0.199299	0.000297	0.000403	0.000552	0.000347	0.000277	0.000272	0.000318	0.000343	656.115466	682.489654	798.737002	590.624326	555.592962	528.932766	521.571943	581.029055	6344269.380627	3883.694362	1049.213165	1046.362555	1049.713165	1002.137445	16.352004	31.577369	1236567.474643	706.858347	1725.980022	716.443678	19207.400391	1749.385120	2329.617091	12114.000000	9.312539	10.015635	10.191548	9.839722	339.361722	0.997817	9202541.758172	1794.252385	1671.956323	1794.752385	376.543677	16.347698	31.530773	1367946.502328	1764.335600	775.332370	18749.048828	1935.248424	2332.348930	10.296863	10.506082	10.434468	10.577696	276.260551	0.999805	9434451.124346	1416.348836	1502.953933	1416.848836	545.546067	16.349885	31.543417	1940166.690362	1920.669517	1010.151238	26894.636719	2744.774393	2335.634576	9.783672	10.202860	10.263925	10.141794	333.908818	0.999619	20821397.333262	1283.161073	1821.725888	1283.661073	226.774112	16.350665	31.519825	1079796.879142	1681.308846	642.235888	15364.656250	1527.600096	2334.634217	10.004256	10.287952	10.330159	10.245745	343.538054	0.999904	6248896.950945	645.435221	1902.695910	645.935221	145.804090	16.354363	31.513993	974916.392677	1650.123825	590.814082	15520.453125	1379.224560	2336.660466	9.481643	9.961034	10.051762	9.870305	337.525212	0.999338	5663705.031103	303.884571	1349.139104	304.384571	699.360896	16.356333	31.555111	911927.060625	1631.210167	559.049397	16122.830078	1290.112884	2338.312705	8.611495	9.615662	9.764134	9.467190	331.431339	0.996763	5620255.923113	503.034758	1548.975641	503.534758	499.524359	16.355182	31.540250	902070.303390	1627.772460	554.174693	15336.391602	1276.168425	2336.543746	8.940466	9.785577	9.906615	9.664540	334.304610	0.998429	5198127.914126	1701.924137	178.503678	1702.424137	1869.996322	16.348197	31.641513	1054289.005405	1674.750064	629.520206	16174.359375	1491.513837	2339.830430	9.597419	10.192391	10.274230	10.110553	332.249289	0.999196	6225446.792711	2459358.034557
39	ogg2m001-ep02-20210522-0194-e91.fits.fz	39.000000	0.000000	59358.032340	2459358.032340	NaN	NaN	NaN	NaN	NaN	1.153689	10.973597	15.000000	60.000000	90.000000	0.194722	0.274992	0.441289	0.204479	0.153920	0.144236	0.165618	0.199459	0.000296	0.000402	0.000551	0.000346	0.000276	0.000271	0.000317	0.000342	657.308836	684.153075	800.562202	591.100475	557.639354	531.708828	522.740069	582.698285	6326001.907898	3863.724648	1049.133856	1046.274504	1049.633856	1002.225496	16.352005	31.577366	1231811.740115	706.858347	1716.370476	717.684065	17674.410156	1742.657132	2290.747029	11995.000000	9.385474	10.374349	10.581146	10.167553	2.024716	0.998404	8214923.964334	1794.144743	1671.837551	1794.644743	376.662449	16.347698	31.530774	1364401.138833	1755.368803	777.273207	17315.332031	1930.232761	2294.229191	10.427612	10.807065	10.677375	10.936755	61.408652	0.998039	8608859.043713	1416.254194	1502.875271	1416.754194	545.624729	16.349885	31.543415	1936873.546472	1912.820732	1012.574526	24985.357422	2740.115547	2298.618277	10.010355	10.585171	10.655754	10.514588	28.608975	0.999393	18686764.472062	1283.033503	1821.600612	1283.533503	226.899388	16.350665	31.519827	1073938.021775	1671.391057	642.541443	14828.527344	1519.311509	2298.499216	10.109679	10.571620	10.571139	10.572101	45.074205	0.998766	5691124.406702	645.336262	1902.610358	645.836262	145.889642	16.354364	31.513992	973698.001793	1641.711459	593.099352	14566.614258	1377.500889	2300.882360	9.584780	10.335658	10.410866	10.260449	21.563270	0.999602	5095505.834986	303.752313	1349.043324	304.252313	699.456676	16.356334	31.555110	912439.387509	1623.040024	562.179228	14944.169922	1290.837678	2301.473574	8.740534	10.093737	10.364707	9.822767	351.322377	0.996840	4992983.738632	502.971857	1548.923347	503.471857	499.576653	16.355182	31.540246	898834.275181	1618.310484	555.415221	14300.505859	1271.590381	2300.082669	8.982947	10.176204	10.366693	9.985715	359.784450	0.998599	4666694.760932	1701.789079	178.393618	1702.289079	1870.106382	16.348197	31.641510	1051954.925636	1666.039760	631.410457	14819.023438	1488.211790	2302.793427	9.723283	10.519847	10.732211	10.307484	9.380549	0.998183	5674594.074128	2459358.036690
40	ogg2m001-ep02-20210522-0195-e91.fits.fz	40.000000	0.000000	59358.034471	2459358.034471	NaN	NaN	NaN	NaN	NaN	1.161198	11.017798	15.000000	60.000000	90.000000	0.194401	0.274076	0.441248	0.205373	0.154763	0.144290	0.165532	0.199503	0.000294	0.000399	0.000548	0.000344	0.000275	0.000269	0.000315	0.000340	660.613966	687.279632	805.311357	596.367360	563.779256	535.474144	526.006745	586.647690	6345098.043208	3851.293207	1049.170228	1046.220803	1049.670228	1002.279197	16.352004	31.577374	1233494.505309	706.858347	1710.516958	721.123810	19125.080078	1745.037758	2261.855413	12067.000000	9.483165	9.971950	10.237278	9.706623	350.509138	0.996838	9141602.116643	1794.165123	1671.829959	1794.665123	376.670041	16.347698	31.530775	1364943.037967	1749.256724	780.298866	18574.119141	1930.999391	2265.441246	10.524535	10.511124	10.459577	10.562670	65.221472	0.999771	9327090.858089	1416.283238	1502.884875	1416.783238	545.615125	16.349885	31.543415	1942596.104196	1907.774672	1018.252382	26664.505859	2748.211310	2269.778717	9.924368	10.203376	10.314057	10.092694	357.662124	0.999526	20760409.806374	1283.094500	1821.595360	1283.594500	226.904640	16.350665	31.519826	1081085.242965	1666.655978	648.655306	15835.155273	1529.422758	2268.669763	10.138281	10.267249	10.339200	10.195298	5.719345	0.999796	6293967.644104	645.394023	1902.581040	645.894023	145.918960	16.354364	31.513993	981988.721699	1636.640571	600.002676	15444.489258	1389.229859	2269.075983	9.584118	9.999096	10.147323	9.850870	352.769633	0.999063	5740020.765221	303.851353	1349.018676	304.351353	699.481324	16.356334	31.555112	915531.736366	1616.932764	566.215094	16185.208008	1295.212457	2269.764158	8.727474	9.611390	9.859767	9.363013	348.103866	0.996814	5657238.521068	503.024663	1548.903040	503.524663	499.596960	16.355182	31.540247	901149.192449	1612.399652	558.886993	15294.172852	1274.865319	2268.999741	9.034650	9.728886	9.968347	9.489424	350.598389	0.997299	5231176.519116	1701.889030	178.376659	1702.389030	1870.123341	16.348197	31.641521	1055324.465630	1659.934123	635.762860	15824.392578	1492.978714	2271.916154	9.752198	10.147577	10.381972	9.913182	346.543594	0.997319	6298977.330982	2459358.038822
41	ogg2m001-ep02-20210522-0196-e91.fits.fz	41.000000	0.000000	59358.036605	2459358.036605	NaN	NaN	NaN	NaN	NaN	1.168969	10.807647	15.000000	60.000000	90.000000	0.194248	0.274734	0.440640	0.205321	0.153782	0.144080	0.164998	0.199960	0.000292	0.000397	0.000544	0.000342	0.000272	0.000267	0.000312	0.000338	664.831659	692.623639	810.013068	600.386696	565.097509	538.827857	528.777220	591.599497	6362555.644056	3836.176774	1049.373753	1046.122478	1049.873753	1002.377522	16.352004	31.577367	1235914.491385	706.858347	1703.103100	725.683895	20496.080078	1748.461338	2225.804607	12031.000000	9.149066	9.663870	9.971283	9.356457	356.714642	0.995907	10036730.751005	1794.393568	1671.717953	1794.893568	376.782047	16.347698	31.530772	1371273.499027	1743.062944	786.703374	20620.550781	1939.955162	2229.802519	10.349497	10.171122	10.153681	10.188562	48.577819	0.999242	10381734.283606	1416.501656	1502.736552	1417.001656	545.763448	16.349885	31.543414	1946076.072738	1901.859283	1023.249244	28423.365234	2753.134459	2232.560001	9.854311	9.835069	9.973652	9.696485	13.082289	0.999014	22992181.230224	1283.300839	1821.460262	1283.800839	227.039738	16.350665	31.519826	1083834.150054	1659.691908	653.033340	17335.062500	1533.311666	2231.614828	9.989509	9.914947	10.010453	9.819441	26.536113	0.998972	6976199.166250	645.549569	1902.449952	646.049569	146.050048	16.354364	31.513994	978447.138358	1627.866992	601.060862	16124.956055	1384.219543	2234.094337	9.299197	9.550905	9.685344	9.416467	6.613918	0.999164	6363282.658156	303.987448	1348.911839	304.487448	699.588161	16.356334	31.555109	916714.414539	1609.027539	569.731960	17996.535156	1296.885604	2233.342095	8.497568	9.221168	9.428531	9.013805	351.625941	0.997796	6378773.551609	503.167104	1548.767970	503.667104	499.732030	16.355182	31.540247	901123.522123	1604.245433	561.711758	16487.603516	1274.829003	2233.453382	8.801901	9.357069	9.580776	9.133363	357.869727	0.997704	5844900.574241	1702.096071	178.234106	1702.596071	1870.265894	16.348197	31.641511	1060248.400113	1653.098438	641.370396	17608.583984	1499.944656	2234.699815	9.502327	9.853888	10.116580	9.591197	356.214356	0.997111	6984891.950076	2459358.040955
42	ogg2m001-ep02-20210522-0197-e91.fits.fz	42.000000	0.000000	59358.038738	2459358.038738	NaN	NaN	NaN	NaN	NaN	1.177034	10.809023	15.000000	60.000000	90.000000	0.193806	0.274332	0.441250	0.204978	0.154576	0.144390	0.165591	0.199605	0.000291	0.000395	0.000543	0.000340	0.000271	0.000266	0.000311	0.000336	666.353090	694.710696	813.160833	602.437083	569.694202	542.082312	532.389989	593.484706	6352735.268110	3815.181201	1049.054145	1046.332791	1049.554145	1002.167209	16.352004	31.577366	1231196.698722	706.858347	1693.264392	727.114268	19396.908203	1741.787027	2186.108464	12126.000000	9.203364	9.815147	10.003128	9.627166	348.576273	0.998274	9579640.050006	1794.046798	1671.913116	1794.546798	376.586884	16.347698	31.530772	1367585.124215	1733.800629	788.778768	18892.794922	1934.737179	2190.865642	10.228044	10.363295	10.303855	10.422735	57.995347	0.999315	9936522.313151	1416.179979	1502.946663	1416.679979	545.553337	16.349885	31.543413	1944940.128306	1893.357598	1027.243945	26729.902344	2751.527426	2190.243723	9.746518	10.052885	10.116746	9.989024	24.866420	0.999614	21941994.692577	1282.953865	1821.690572	1283.453865	226.809428	16.350664	31.519824	1080657.612864	1649.391455	655.185650	15749.541992	1528.817786	2191.060642	9.906978	10.128865	10.168160	10.089570	28.946669	0.999787	6633747.413603	645.226019	1902.683455	645.726019	145.816545	16.354363	31.513991	981983.202769	1619.678892	606.282645	15904.646484	1389.222051	2193.222094	9.331966	9.859271	9.933400	9.785141	359.785754	0.999774	6029787.331657	303.608988	1349.110894	304.108988	699.389106	16.356333	31.555109	917272.066355	1599.947151	573.313978	16048.144531	1297.674520	2193.236475	8.732999	9.498347	9.690209	9.306486	347.263900	0.997999	5909789.929560	502.850750	1548.975761	503.350750	499.524239	16.355182	31.540246	902507.682006	1595.102392	565.799216	15643.769531	1276.787189	2193.380224	8.974129	9.574383	9.723292	9.425475	350.613317	0.998921	5479936.435472	1701.689194	178.473125	1702.189194	1870.026875	16.348197	31.641508	1057044.720719	1643.136077	643.309301	16587.011719	1495.412377	2196.056708	9.540541	10.027192	10.182581	9.871802	4.570367	0.999015	6628335.818792	2459358.043088
43	ogg2m001-ep02-20210522-0198-e91.fits.fz	43.000000	0.000000	59358.040870	2459358.040870	NaN	NaN	NaN	NaN	NaN	1.185350	10.884460	15.000000	60.000000	90.000000	0.193857	0.274897	0.439520	0.204995	0.153978	0.143732	0.165818	0.200047	0.000290	0.000394	0.000539	0.000339	0.000270	0.000265	0.000310	0.000335	669.511840	698.174029	815.598728	605.183763	570.876826	543.076760	535.649484	596.980130	6344052.724185	3793.464753	1049.356454	1045.937687	1049.856454	1002.562313	16.352005	31.577370	1229839.502971	706.858347	1683.293095	730.615189	19130.525391	1739.866988	2143.458722	12047.000000	9.260562	10.071499	10.271458	9.871540	0.304191	0.998424	8806561.792658	1794.336325	1671.473343	1794.836325	377.026657	16.347698	31.530777	1367923.778329	1725.184429	792.914517	18787.152344	1935.216276	2149.399246	10.433278	10.616010	10.496070	10.735951	62.397586	0.998432	9091153.239153	1416.508365	1502.534658	1417.008365	545.965342	16.349885	31.543417	1936992.878754	1882.889369	1028.734301	26666.332031	2740.284368	2151.422827	9.929279	10.307739	10.335427	10.280051	36.354136	0.999673	19974955.601579	1283.261279	1821.243138	1283.761279	227.256862	16.350665	31.519829	1079255.080586	1639.694992	658.204780	16134.965820	1526.833608	2150.804223	9.961378	10.397254	10.407493	10.387014	42.492750	0.999492	6095593.925224	645.570258	1902.227208	646.070258	146.272792	16.354364	31.513997	976846.906316	1608.351409	607.359126	15354.705078	1381.955678	2152.402488	9.399701	10.058414	10.125432	9.991395	14.262483	0.999770	5485699.059709	303.999645	1348.723517	304.499645	699.776483	16.356334	31.555111	911842.193411	1588.034480	574.195463	15682.847656	1289.992821	2152.263940	8.636232	9.736861	9.906900	9.566822	355.780305	0.998754	5398919.106002	503.171005	1548.558458	503.671005	499.941542	16.355182	31.540250	902332.858675	1584.648596	569.421423	15394.367188	1276.539865	2150.917190	8.965729	9.925547	10.081711	9.769383	358.752164	0.999008	5037705.281250	1702.056797	178.063988	1702.556797	1870.436012	16.348197	31.641515	1057548.127842	1633.747319	647.314377	15371.596680	1496.124552	2153.478508	9.680498	10.354051	10.462213	10.245888	7.547181	0.999532	6012934.478428	2459358.045220
44	ogg2m001-ep02-20210522-0199-e91.fits.fz	44.000000	0.000000	59358.043001	2459358.043001	NaN	NaN	NaN	NaN	NaN	1.193967	10.671852	15.000000	60.000000	90.000000	0.193684	0.274653	0.442185	0.204621	0.154605	0.144142	0.165272	0.199364	0.000287	0.000390	0.000537	0.000336	0.000268	0.000263	0.000306	0.000332	674.480358	703.525391	822.717278	609.735700	577.650799	549.072120	539.369505	600.811000	6354094.959325	3769.099342	1049.361466	1045.792887	1049.861466	1002.707113	16.352004	31.577374	1230683.901604	706.858347	1672.241893	735.948493	21173.126953	1741.061567	2092.216606	11992.000000	8.995634	9.563122	9.847308	9.278936	354.459539	0.996339	10365247.992714	1794.339429	1671.341164	1794.839429	377.158836	16.347698	31.530780	1369135.552060	1713.847538	798.866598	20992.214844	1936.930586	2096.588706	10.226861	10.123388	10.054038	10.192738	65.273345	0.999556	10659072.720486	1416.482982	1502.421458	1416.982982	546.078542	16.349885	31.543418	1948212.976215	1875.538542	1038.748569	29754.113281	2756.157559	2097.432075	9.763465	9.825983	9.911380	9.740586	3.524663	0.999693	23582327.458688	1283.254205	1821.111018	1283.754205	227.388982	16.350665	31.519833	1079328.494421	1627.756145	663.077512	17829.568359	1526.937468	2098.039236	9.763186	9.880653	9.960411	9.800895	21.100731	0.999525	7143026.794069	645.575441	1902.138022	646.075441	146.361978	16.354364	31.513999	982371.850217	1597.682466	614.873025	16868.308594	1389.771875	2097.883267	9.217567	9.586677	9.712484	9.460870	358.323562	0.999309	6451453.103763	304.026671	1348.550891	304.526671	699.949109	16.356333	31.555120	915889.562610	1577.115345	580.737208	17707.464844	1295.718677	2098.488892	8.556909	9.234179	9.486123	8.982236	348.918146	0.996533	6400559.773569	503.173872	1548.413715	503.673872	500.086285	16.355182	31.540256	901211.179528	1572.016868	573.283403	17010.498047	1274.953013	2099.198250	8.750035	9.303234	9.591229	9.015239	354.300333	0.996019	5929185.849158	1702.088878	177.862481	1702.588878	1870.637519	16.348197	31.641520	1056206.757101	1621.839863	651.239855	17781.121094	1494.226901	2102.933616	9.216697	9.717126	9.903123	9.531129	348.465737	0.998270	7231603.272907	2459358.047351
