Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep05-20210522-0168-e91.fits	14	0	59357.961266	2459357.961266	2459357.965634	1.022008	42.299000	-80	NaN	67	16.352141	31.578669	NaN	NaN	1.997990	0.865468	8.293857	15	30	45	0.140676	0.694796	0.151149	0.566659	0.612705	0.209523	0.038303	0.000163	0.000524	0.000168	0.000338	0.000467	0.000220	0.000119	861.737364	1327.008735	901.256448	1677.202842	1312.183484	953.621167	322.373871	9527865.152406	3589.172139	1048.445876	1037.793254	1048.945876	1010.706746	16.351999	31.577617	1340342.791410	706.858347	1471.163383	911.076776	25046.335938	1896.197162	799.846879	2999	8.475914	9.388721	9.378815	9.398627	47.120628	0.999186	1895.601363	888.006074	1896.101363	1160.493926	16.347050	31.587879	3906030.404411	2174.285536	1796.466168	55908.644531	5525.902638	801.361225	10.189697	10.213914	10.349378	10.078449	29.434732	0.997368	1990.634215	1209.270716	1991.134215	839.229284	16.346523	31.563852	1440131.156298	1503.005194	958.167784	20778.607422	2037.368820	797.518445	10.410741	10.268186	10.385622	10.150749	34.436337	0.995974	117.030617	1359.159379	117.530617	689.340621	16.357452	31.554615	5399054.934433	2495.194596	2163.781111	123571.671875	7638.100274	805.138907	6.626721	8.669474	8.462610	8.876338	72.028958	0.996529	213.944704	1972.138397	214.444704	76.361603	16.356934	31.508870	3619862.821709	2107.485627	1717.621594	79299.429688	5121.058323	797.218332	6.878386	8.747755	8.458457	9.037052	68.838153	0.992014	20.019505	1061.384099	20.519505	987.115901	16.357995	31.576886	1650489.305102	1594.233669	1035.286945	40646.121094	2334.964724	797.129866	6.296826	8.628603	8.436380	8.820825	76.435475	0.997496	1417.637162	1491.151733	1418.137162	557.348267	16.349885	31.543471	351482.621184	1082.387356	324.729053	6214.886719	497.246192	794.665224	9.178715	9.607025	9.643200	9.570850	41.397816	0.996394	0.998664	0.001159
ogg2m001-ep05-20210522-0169-e91.fits	15	0	59357.962079	2459357.962079	2459357.966448	1.022431	42.399000	-80	NaN	67	16.352141	31.578689	NaN	NaN	1.997990	0.865521	8.289116	15	30	45	0.141058	0.695444	0.151703	0.566773	0.612275	0.209320	0.038388	0.000163	0.000523	0.000168	0.000337	0.000466	0.000219	0.000118	866.468154	1329.699608	905.143235	1679.806402	1314.851538	955.195553	324.804520	9536729.637005	3584.747661	1048.604540	1038.153966	1049.104540	1010.346034	16.351999	31.577610	1345232.530049	706.858347	1467.893947	916.437140	23411.324219	1903.114727	788.269394	3054	8.373211	9.284183	9.120517	9.447848	68.626944	0.997696	1895.782195	888.252828	1896.282195	1160.247172	16.347049	31.587879	3911813.574135	2173.639711	1799.660521	55057.210938	5534.084149	791.641686	10.113104	10.090204	10.024639	10.155769	53.113817	0.997838	1990.782625	1209.553085	1991.282625	838.946915	16.346523	31.563851	1446749.926670	1503.009093	962.568978	21168.425781	2046.732464	786.038195	10.142818	10.156745	10.064556	10.248934	53.392257	0.996049	117.098669	1359.590335	117.598669	688.909665	16.357452	31.554605	5405164.059705	2495.160063	2166.259447	119973.718750	7646.742918	793.521821	6.714832	8.583309	8.273362	8.893256	78.701223	0.993897	213.996321	1972.533837	214.496321	75.966163	16.356934	31.508866	3621652.860639	2104.824000	1720.644035	77780.445312	5123.590711	786.899989	7.151623	8.626612	8.224493	9.028732	75.050321	0.988485	20.083741	1061.815909	20.583741	986.684091	16.357994	31.576874	1650704.450722	1591.995047	1036.877881	38429.539062	2335.269093	786.042602	6.515672	8.531351	8.234613	8.828089	82.737127	0.994848	1417.803499	1491.455153	1418.303499	557.044847	16.349885	31.543470	352558.751509	1077.484990	327.205256	6040.971191	498.768605	784.501008	9.012549	9.550238	9.367715	9.732761	62.095137	0.995377	1.001376	0.001156
ogg2m001-ep05-20210522-0170-e91.fits	16	0	59357.962893	2459357.962893	2459357.967262	1.022880	42.600000	-80	NaN	67	16.352140	31.578674	NaN	NaN	1.999614	0.865564	8.323860	15	30	45	0.140708	0.695740	0.151322	0.566814	0.612255	0.209616	0.038067	0.000163	0.000523	0.000167	0.000337	0.000466	0.000220	0.000118	864.280531	1329.124439	903.441218	1679.604257	1314.188317	954.878957	321.856417	9536086.370561	3586.628130	1048.400742	1037.880786	1048.900742	1010.619214	16.351999	31.577616	1341806.147180	706.858347	1468.197674	913.913822	22499.843750	1898.267387	789.470152	3010	8.437476	9.536717	9.428751	9.644684	63.458204	0.998579	1895.652654	887.998092	1896.152654	1160.501908	16.347049	31.587886	3912531.828047	2173.995640	1799.696262	50783.156250	5535.100271	793.496122	10.056374	10.226218	10.199570	10.252867	48.266252	0.997901	1990.650610	1209.253015	1991.150610	839.246985	16.346523	31.563859	1443023.279234	1502.215145	960.596945	18679.732422	2041.460337	788.690451	10.177456	10.271359	10.171779	10.370939	53.289309	0.995383	117.003483	1359.280561	117.503483	689.219439	16.357452	31.554612	5405183.672075	2494.688711	2166.676607	115477.718750	7646.770664	797.337050	6.832824	8.854345	8.591561	9.117128	84.012325	0.996325	213.870067	1972.262899	214.370067	76.237101	16.356934	31.508868	3621334.014966	2105.385082	1720.034043	75725.312500	5123.139636	789.480056	7.146111	8.914892	8.592944	9.236840	77.472759	0.993660	20.030724	1061.556271	20.530724	986.943729	16.357994	31.576878	1652519.047911	1594.189667	1036.588734	37512.867188	2337.836222	790.675183	6.545623	8.796416	8.522013	9.070820	270.463976	0.996114	1417.631524	1491.251352	1418.131524	557.248648	16.349885	31.543469	349701.479637	1078.683114	324.192967	5943.300781	494.726392	788.189527	9.071153	9.719683	9.593114	9.846252	60.167619	0.997342	0.998893	0.001156
ogg2m001-ep05-20210522-0171-e91.fits	17	0	59357.963706	2459357.963706	2459357.968075	1.023351	42.799000	-80	NaN	67	16.352140	31.578716	NaN	NaN	1.999614	0.865618	8.636643	15	30	45	0.140801	0.694995	0.151572	0.566175	0.612321	0.209791	0.038190	0.000164	0.000525	0.000168	0.000338	0.000468	0.000220	0.000119	861.038683	1324.272352	900.735706	1673.679046	1309.278666	952.351765	320.562303	9499185.282243	3586.007272	1048.356794	1038.457114	1048.856794	1010.042886	16.351999	31.577614	1337493.517520	706.858347	1468.998241	910.480000	20715.193359	1892.166264	796.586734	3006	8.719402	9.645601	9.522468	9.768733	56.138549	0.995466	1895.528910	888.602489	1896.028910	1159.897511	16.347049	31.587881	3894929.741990	2172.140915	1793.129403	49247.378906	5510.198413	801.212552	10.452361	10.461989	10.439572	10.484406	46.740661	0.995019	1990.520438	1209.884739	1991.020438	838.615261	16.346523	31.563852	1439812.041655	1503.235879	957.808460	18112.851562	2036.917365	795.476652	10.528333	10.536658	10.470998	10.602318	49.347985	0.993205	116.966169	1359.845159	117.466169	688.654841	16.357452	31.554611	5378202.030340	2490.742049	2159.277004	103491.335938	7608.599450	806.374885	7.027775	9.029712	8.761632	9.297792	69.379088	0.993775	213.884543	1972.775761	214.384543	75.724239	16.356934	31.508870	3607562.840922	2105.372139	1713.503648	66125.804688	5103.657410	795.356657	7.357931	9.109853	8.761701	9.458004	68.166304	0.988867	20.010372	1062.104753	20.510372	986.395247	16.357994	31.576879	1647264.178745	1592.953553	1034.094293	33272.585938	2330.402103	795.883556	6.975305	9.045649	8.786199	9.305098	71.433204	0.994831	1417.499292	1491.834171	1417.999292	556.665829	16.349885	31.543466	349428.520585	1082.201061	322.886877	5394.916016	494.340234	796.973278	9.395398	9.883763	9.778722	9.988805	51.108373	0.989913	0.999550	0.001161
ogg2m001-ep05-20210522-0172-e91.fits	18	0	59357.964519	2459357.964519	2459357.968888	1.023844	42.899000	-80	NaN	67	16.352142	31.578696	NaN	NaN	1.999614	0.865672	8.700729	15	30	45	0.141072	0.694862	0.151573	0.566285	0.612778	0.209576	0.038208	0.000164	0.000525	0.000169	0.000339	0.000468	0.000221	0.000119	858.912832	1322.786459	898.896128	1672.239856	1308.101772	949.733210	319.773399	9511716.188915	3595.181266	1048.646694	1038.144605	1049.146694	1010.355395	16.351999	31.577617	1341832.113324	706.858347	1477.626373	908.099732	20318.527344	1898.304121	812.815824	3057	8.715984	9.742237	9.424997	10.059477	75.615583	0.994492	1895.821943	888.308169	1896.321943	1160.191831	16.347049	31.587885	3899628.937680	2176.617985	1791.600072	46703.386719	5516.846415	818.530898	10.526689	10.502842	10.257373	10.748311	71.840490	0.996638	1990.814462	1209.633230	1991.314462	838.866770	16.346523	31.563852	1441720.645904	1508.468119	955.751485	17434.197266	2039.617488	811.469645	10.651589	10.578197	10.277640	10.878754	68.754850	0.994071	117.263980	1359.529458	117.763980	688.970542	16.357452	31.554613	5386344.190596	2496.034874	2157.960310	106404.734375	7620.118250	820.452245	7.143193	9.039268	8.605436	9.473099	83.559800	0.990349	214.138380	1972.470654	214.638380	76.029346	16.356934	31.508868	3613993.467849	2109.684316	1713.049408	65887.304688	5112.754886	811.749664	7.482651	9.169977	8.649614	9.690340	79.356762	0.985259	20.267670	1061.785199	20.767670	986.714801	16.357995	31.576882	1648041.424685	1598.654442	1030.892844	35161.101562	2331.501681	812.869469	6.858355	9.024866	8.594191	9.455541	85.594415	0.990714	1417.847656	1491.488759	1418.347656	557.011241	16.349885	31.543471	350052.358702	1086.829586	322.085784	5430.182617	495.222784	810.790888	9.526640	10.004919	9.729703	10.280136	68.226119	0.994247	1.001471	0.001166
ogg2m001-ep05-20210522-0173-e91.fits	19	0	59357.965332	2459357.965332	2459357.969701	1.024357	43.100000	-80	NaN	67	16.352139	31.578742	NaN	NaN	1.999614	0.865715	8.038437	15	30	45	0.140896	0.694713	0.151295	0.566857	0.612593	0.209694	0.038255	0.000163	0.000524	0.000168	0.000338	0.000467	0.000220	0.000119	862.028827	1325.749571	899.731567	1677.171846	1311.025651	951.264508	320.914631	9568882.122439	3608.897207	1048.233971	1038.767311	1048.733971	1009.732689	16.351999	31.577617	1348221.750171	706.858347	1479.045174	911.548730	24696.449219	1907.343608	824.120812	3121	8.366915	9.112261	8.961646	9.262877	76.890622	0.998643	1895.456814	888.910556	1895.956814	1159.589444	16.347049	31.587887	3922567.124681	2184.283298	1795.814274	55213.539062	5549.297311	827.602968	9.969522	9.856586	9.751343	9.961830	64.939212	0.998891	1990.461399	1210.184612	1990.961399	838.315388	16.346523	31.563858	1447723.834944	1513.590303	956.483292	20301.263672	2048.110263	822.514032	10.053581	9.923613	9.794773	10.052452	59.532725	0.997144	116.762574	1360.170434	117.262574	688.329566	16.357452	31.554611	5424183.074866	2504.908162	2165.421933	127209.250000	7673.649321	831.138828	6.350060	8.402093	8.110079	8.694108	81.730798	0.994755	213.673329	1973.101603	214.173329	75.398397	16.356934	31.508870	3635034.280593	2117.095084	1716.991508	81726.125000	5142.521547	823.308728	6.449864	8.442271	8.048422	8.836120	77.722417	0.989523	19.775924	1062.430968	20.275924	986.069032	16.357995	31.576879	1658713.039336	1606.635128	1032.414274	41609.171875	2346.598928	825.325770	6.171431	8.355975	8.057807	8.654143	88.153497	0.994899	1417.451599	1492.123287	1417.951599	556.376713	16.349885	31.543472	352567.677829	1090.723382	323.242064	6410.572266	498.781233	821.361799	8.907684	9.383284	9.131522	9.635047	67.617194	0.994296	1.000229	0.001160
ogg2m001-ep05-20210522-0174-e91.fits	20	0	59357.966145	2459357.966145	2459357.970514	1.024893	43.000000	-80	NaN	67	16.352141	31.578675	NaN	NaN	1.992675	0.865769	7.935326	15	30	45	0.140873	0.694941	0.151605	0.566798	0.612872	0.209436	0.038244	0.000164	0.000524	0.000168	0.000338	0.000467	0.000220	0.000119	861.431386	1325.468490	901.418048	1676.964631	1311.097074	951.163362	320.881850	9558477.066352	3605.219154	1048.570044	1037.919046	1049.070044	1010.580954	16.351999	31.577614	1346536.001922	706.858347	1478.329476	910.849728	25155.791016	1904.958762	818.415080	3057	8.015402	9.115237	8.974325	9.256150	64.780423	0.997645	1895.734758	888.080403	1896.234758	1160.419597	16.347050	31.587882	3919060.171413	2183.513201	1794.841528	57410.371094	5544.335987	820.719148	9.844069	9.917029	9.871685	9.962374	50.201009	0.997435	1990.767666	1209.376555	1991.267666	839.123445	16.346523	31.563852	1449114.136470	1511.826589	958.518753	21794.464844	2050.077137	814.259577	9.724545	9.970619	9.856044	10.085195	54.440145	0.994957	117.146984	1359.293700	117.646984	689.206300	16.357452	31.554610	5417721.163170	2502.325405	2165.074595	128933.031250	7664.507586	825.577370	6.358862	8.509629	8.228971	8.790287	78.629391	0.994896	214.035631	1972.232840	214.535631	76.267160	16.356934	31.508869	3632104.989944	2114.760020	1717.502201	82875.765625	5138.377449	815.927633	6.671719	8.584586	8.229995	8.939178	72.568800	0.989898	20.151228	1061.550154	20.651228	986.949846	16.357994	31.576878	1655225.126711	1603.430041	1032.302679	43035.683594	2341.664541	817.693355	6.196961	8.447405	8.201866	8.692944	82.026840	0.996351	1417.765748	1491.247614	1418.265748	557.252386	16.349885	31.543471	352086.778284	1089.347240	323.208950	6447.338867	498.100899	814.748641	8.735725	9.444840	9.210916	9.678763	61.352643	0.991606	1.000066	0.001161
ogg2m001-ep05-20210522-0175-e91.fits	21	0	59357.966958	2459357.966958	2459357.971327	1.025454	42.899000	-80	NaN	67	16.352139	31.578707	NaN	NaN	1.993867	0.865823	8.003342	15	30	45	0.140831	0.695389	0.151308	0.566931	0.611607	0.209617	0.038467	0.000163	0.000524	0.000168	0.000338	0.000466	0.000220	0.000119	863.358569	1327.598310	903.062640	1679.511653	1312.728656	951.990112	322.861874	9576619.554140	3606.924723	1048.233473	1038.286183	1048.733473	1010.213817	16.351999	31.577618	1348687.945782	706.858347	1477.245247	912.974977	27919.773438	1908.003140	813.158174	2976	8.194953	8.925859	8.941728	8.909991	43.208704	0.996762	1895.376044	888.465368	1895.876044	1160.034632	16.347050	31.587884	3927993.948517	2183.808308	1798.689901	65881.484375	5556.974696	815.351704	9.639302	9.676854	9.748457	9.605252	39.199293	0.994585	1990.375255	1209.776619	1990.875255	838.723381	16.346523	31.563853	1449016.152909	1508.892494	960.317689	23989.177734	2049.938519	809.703776	9.854828	9.725106	9.744428	9.705783	43.750816	0.991690	116.787243	1359.744192	117.287243	688.755808	16.357452	31.554609	5429286.935114	2503.706803	2168.499494	132268.796875	7680.869806	819.401630	6.615051	8.235720	8.047366	8.424073	67.042359	0.995682	213.645165	1972.687866	214.145165	75.812134	16.356934	31.508868	3634338.680678	2114.365926	1718.878760	85981.101562	5141.537475	810.788277	6.689953	8.271985	8.008129	8.535842	65.981682	0.990916	19.811913	1061.955151	20.311913	986.544849	16.357994	31.576881	1659552.381072	1606.440219	1033.062022	42765.390625	2347.786353	812.833681	6.374030	8.193191	8.013624	8.372758	69.851129	0.996700	1417.432531	1491.664776	1417.932531	556.835224	16.349885	31.543471	354734.543874	1090.730851	325.226470	7140.287109	501.846721	810.293174	8.655278	9.323060	9.314576	9.331544	45.680113	0.994122	0.999766	0.001158
ogg2m001-ep05-20210522-0176-e91.fits	22	0	59357.967771	2459357.967771	2459357.972139	1.026037	43.100000	-80	NaN	67	16.352140	31.578740	NaN	NaN	1.993867	0.865867	7.687117	15	30	45	0.140755	0.695809	0.151247	0.565276	0.611845	0.209590	0.038230	0.000163	0.000523	0.000167	0.000337	0.000465	0.000219	0.000119	863.777524	1329.636447	903.549047	1679.114273	1314.639525	955.514317	322.536707	9577412.885593	3600.859052	1048.243326	1038.694814	1048.743326	1009.805186	16.352000	31.577621	1348070.581026	706.858347	1476.076061	913.279889	28783.916016	1907.129748	807.461549	3063	7.801657	8.763145	8.754439	8.771852	46.287225	0.998043	1895.423532	888.854884	1895.923532	1159.645116	16.347050	31.587890	3929717.806471	2182.564838	1800.504497	65199.371094	5559.413456	809.172536	9.552633	9.596891	9.716793	9.476989	30.771319	0.997251	1990.437436	1210.161958	1990.937436	838.338042	16.346523	31.563858	1448556.152741	1507.843232	960.680873	24899.738281	2049.287752	804.407794	9.526963	9.601865	9.713327	9.490402	35.720460	0.994681	116.838124	1360.060890	117.338124	688.439110	16.357452	31.554615	5413881.450521	2500.520394	2165.101898	133109.640625	7659.075504	815.025341	6.224709	8.076228	7.893037	8.259419	64.476360	0.994798	213.780710	1972.993899	214.280710	75.506101	16.356934	31.508871	3635518.955806	2113.070708	1720.490915	91022.414062	5143.207222	807.422456	6.272049	8.122235	7.852454	8.392016	65.537899	0.989801	19.852735	1062.288287	20.352735	986.211713	16.357995	31.576886	1659514.599989	1599.760714	1037.351765	47224.796875	2347.732904	804.619187	5.987370	8.041334	7.877678	8.204989	66.048379	0.996317	1417.457771	1492.094233	1417.957771	556.405767	16.349885	31.543470	352661.523327	1085.492736	324.886120	7204.734863	498.913997	804.805167	8.444436	9.082286	9.022866	9.141705	49.403635	0.992697	0.999226	0.001157
ogg2m001-ep05-20210522-0177-e91.fits	23	0	59357.968584	2459357.968584	2459357.972952	1.026639	42.899000	-80	NaN	67	16.352138	31.578764	NaN	NaN	1.995599	0.865921	7.592932	15	30	45	0.140554	0.695440	0.151059	0.562845	0.612622	0.209427	0.038166	0.000163	0.000523	0.000167	0.000336	0.000466	0.000219	0.000119	862.817971	1329.591672	902.067421	1676.889136	1314.926192	954.117439	321.950022	9571885.309144	3599.114021	1048.036586	1039.076626	1048.536586	1009.423374	16.351999	31.577617	1345370.198452	706.858347	1474.934517	912.155884	30873.732422	1903.309488	805.487090	3018	7.595022	8.778564	8.727523	8.829605	52.816914	0.998138	1895.220795	889.244718	1895.720795	1159.255282	16.347050	31.587886	3926219.928675	2180.494819	1800.609611	68781.031250	5554.464972	808.611362	9.422745	9.659657	9.762388	9.556926	31.092703	0.997923	1990.229782	1210.512153	1990.729782	837.987847	16.346523	31.563857	1445919.634843	1507.874959	958.912161	24806.152344	2045.557842	803.827441	9.769631	9.716729	9.795144	9.638313	37.625907	0.995981	116.629954	1360.475812	117.129954	688.024188	16.357452	31.554609	5387485.986188	2493.664124	2160.469782	133342.843750	7621.733560	811.063973	6.069028	8.140791	7.880963	8.400620	74.453471	0.994455	213.531351	1973.409792	214.031351	75.090208	16.356934	31.508866	3636281.621404	2111.745292	1721.931918	97865.429688	5144.286174	802.166784	6.099385	8.164523	7.802584	8.526462	72.538403	0.988353	19.647818	1062.686546	20.147818	985.813454	16.357995	31.576881	1657489.564717	1600.650410	1035.510037	49432.625000	2344.868065	804.270320	5.764765	8.103632	7.858312	8.348952	79.725903	0.995827	1417.231274	1492.430215	1417.731274	556.069785	16.349885	31.543471	351894.194349	1085.133250	324.286621	8030.531250	497.828449	802.144438	8.429949	9.090522	8.969443	9.211601	55.523107	0.994500	0.997800	0.001156
ogg2m001-ep05-20210522-0178-e91.fits	24	0	59357.969397	2459357.969397	2459357.973766	1.027263	43.100000	-80	NaN	67	16.352137	31.578706	NaN	NaN	1.995599	0.865976	7.846887	15	30	45	0.140888	0.694977	0.151014	0.566778	0.612802	0.209304	0.038356	0.000163	0.000524	0.000168	0.000338	0.000467	0.000220	0.000119	863.154904	1326.955408	899.891694	1677.514414	1312.207041	951.715880	322.598625	9552447.926773	3599.106755	1047.892870	1038.296623	1048.392870	1010.203377	16.351999	31.577617	1345820.590969	706.858347	1474.431220	912.772717	27235.267578	1903.946663	808.542337	3060	7.854405	8.995430	8.887573	9.103288	59.189481	0.997455	1895.070651	888.452788	1895.570651	1160.047212	16.347049	31.587886	3916710.205686	2179.439140	1797.118411	65340.394531	5541.011466	813.437221	9.643751	9.807716	9.863099	9.752334	39.419171	0.996596	1990.088161	1209.764278	1990.588161	838.735722	16.346523	31.563854	1442550.891302	1508.074340	956.551579	23625.449219	2040.792045	808.313988	9.814266	9.872099	9.860046	9.884153	45.950817	0.994585	116.456743	1359.689549	116.956743	688.810451	16.357452	31.554612	5414118.973248	2501.071328	2164.719939	130494.046875	7659.411530	816.725164	6.426581	8.289388	8.010843	8.567933	73.251042	0.993520	213.359425	1972.638010	213.859425	75.861990	16.356934	31.508869	3629559.338378	2112.315679	1718.284523	83505.281250	5134.776088	808.615974	6.644663	8.364022	8.012088	8.715956	70.075576	0.988027	19.473411	1061.923807	19.973411	986.576193	16.357994	31.576882	1653317.918279	1600.826928	1032.789922	42953.800781	2338.966393	808.748491	5.932774	8.248032	7.998282	8.497782	76.625382	0.995409	1417.095453	1491.674467	1417.595453	556.825533	16.349885	31.543470	352860.464430	1085.859146	324.959702	6950.687012	499.195441	805.316451	8.611770	9.282791	9.140726	9.424856	56.498176	0.993865	1.000165	0.001159
